epoch,accuracy,loss,val_accuracy,val_loss
0,0.5138116478919983,1.3597447872161865,0.5376400351524353,1.283055305480957
1,0.5384112596511841,1.2902480363845825,0.5424560308456421,1.2705999612808228
2,0.5439091324806213,1.2745355367660522,0.5437682271003723,1.2669413089752197
3,0.5467662811279297,1.2686046361923218,0.5452418923377991,1.2664265632629395
4,0.5478363037109375,1.2666505575180054,0.5442972183227539,1.2666767835617065
5,0.5486933588981628,1.2683266401290894,0.545111358165741,1.2673405408859253
6,0.5487492084503174,1.2713065147399902,0.5434006452560425,1.2708797454833984
7,0.547849178314209,1.2768410444259644,0.5451422929763794,1.2731834650039673
8,0.5470213294029236,1.2822437286376953,0.5441873073577881,1.2696067094802856
